Date,A.N,ABBV.N,ABT.N,ACN.N,ADM.N,AEE.N,AES.N,AFL.N,AIG.N,AIZ.N,AJG.N,ALB.N,ALL.N,ALLE.N,AME.N,AMP.N,AMT.N,AON.N,AOS.N,APD.N,APH.N,APTV.N,ARE.N,ATO.N,AVB.N,AVY.N,AWK.N,AXP.N,AZO.N,BA.N,BAC.N,BALL.N,BAX.N,BBWI.N,BBY.N,BDX.N,BEN.N,BF.B.N,BG.N,BIO.N,BK.N,BLK.N,BMY.N,BR.N,BRK.B.N,BRO.N,BSX.N,BWA.N,BX.N,BXP.N,C.N,CAG.N,CAH.N,CAT.N,CB.N,CBRE.N,CCI.N,CCL.N,CE.N,CF.N,CHD.N,CL.N,CLX.N,CMA.N,CMG.N,CMI.N,CMS.N,CNC.N,CNP.N,COF.N,COP.N,COR.N,CPAY.N,CPB.N,CPT.N,CRL.N,CRM.N,CTRA.N,CVS.N,CVX.N,D.N,DAL.N,DE.N,DFS.N,DG.N,DGX.N,DHI.N,DHR.N,DIS.N,DLR.N,DOC.N,DOV.N,DPZ.N,DRI.N,DTE.N,DUK.N,DVA.N,DVN.N,ECL.N,ED.N,EFX.N,EG.N,EIX.N,EL.N,ELV.N,EMN.N,EMR.N,EOG.N,EPAM.N,EQR.N,EQT.N,ES.N,ESS.N,ETN.N,ETR.N,EW.N,EXR.N,F.N,FCX.N,FDS.N,FDX.N,FE.N,FICO.N,FIS.N,FMC.N,FRT.N,GD.N,GIS.N,GL.N,GLW.N,GM.N,GNRC.N,GPC.N,GPN.N,GS.N,GWW.N,HAL.N,HCA.N,HD.N,HES.N,HIG.N,HII.N,HLT.N,HPQ.N,HRL.N,HSY.N,HUM.N,HWM.N,IBM.N,ICE.N,IEX.N,IFF.N,IP.N,IPG.N,IQV.N,IRM.N,IT.N,ITW.N,IVZ.N,J.N,JBL.N,JNJ.N,JNPR.N,JPM.N,K.N,KEY.N,KIM.N,KMB.N,KMI.N,KMX.N,KO.N,KR.N,L.N,LDOS.N,LEN.N,LH.N,LHX.N,LLY.N,LMT.N,LOW.N,LUV.N,LVS.N,LYB.N,LYV.N,MA.N,MAA.N,MAS.N,MCD.N,MCK.N,MCO.N,MET.N,MGM.N,MHK.N,MKC.N,MLM.N,MMC.N,MMM.N,MO.N,MOH.N,MOS.N,MPC.N,MRK.N,MRO.N,MS.N,MSCI.N,MSI.N,MTB.N,MTD.N,NEE.N,NEM.N,NI.N,NKE.N,NOC.N,NOW.N,NRG.N,NSC.N,NUE.N,NVR.N,O.N,OKE.N,OMC.N,ORCL.N,OXY.N,PCG.N,PEG.N,PFE.N,PG.N,PGR.N,PH.N,PHM.N,PKG.N,PLD.N,PM.N,PNC.N,PNR.N,PNW.N,PPG.N,PPL.N,PRU.N,PSA.N,PSX.N,PWR.N,PXD.N,RCL.N,RF.N,RHI.N,RJF.N,RL.N,RMD.N,ROK.N,ROL.N,RSG.N,RTX.N,RVTY.N,SCHW.N,SHW.N,SJM.N,SLB.N,SNA.N,SO.N,SPG.N,SPGI.N,SRE.N,STT.N,STZ.N,SWK.N,SYK.N,SYY.N,T.N,TAP.N,TDG.N,TDY.N,TEL.N,TFC.N,TFX.N,TGT.N,TJX.N,TMO.N,TPR.N,TRGP.N,TRV.N,TSN.N,TT.N,TXT.N,TYL.N,UDR.N,UHS.N,UNH.N,UNP.N,UPS.N,URI.N,USB.N,V.N,VLO.N,VMC.N,VTR.N,VZ.N,WAB.N,WAT.N,WEC.N,WELL.N,WFC.N,WM.N,WMB.N,WMT.N,WRB.N,WST.N,WY.N,XOM.N,XYL.N,YUM.N,ZBH.N,ZTS.N,AAL.O,AAPL.O,ACGL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AKAM.O,ALGN.O,AMAT.O,AMGN.O,AMZN.O,ANSS.O,AXON.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CHRW.O,CHTR.O,CINF.O,CMCSA.O,CME.O,COST.O,CPRT.O,CSCO.O,CSGP.O,CTAS.O,CTSH.O,DLTR.O,DXCM.O,EA.O,EBAY.O,ENPH.O,EQIX.O,EXPE.O,FANG.O,FAST.O,FFIV.O,FITB.O,FSLR.O,FTNT.O,GEN.O,GILD.O,GOOGL.O,HAS.O,HBAN.O,HOLX.O,HSIC.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JBHT.O,JKHY.O,KLAC.O,LKQ.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,META.O,MKTX.O,MNST.O,MPWR.O,MSFT.O,MU.O,NDAQ.O,NDSN.O,NFLX.O,NTAP.O,NTRS.O,NVDA.O,NWS.O,NWSA.O,NXPI.O,ODFL.O,ON.O,ORLY.O,PAYX.O,PCAR.O,PODD.O,POOL.O,PTC.O,QCOM.O,REGN.O,ROST.O,SBAC.O,SBUX.O,SNPS.O,STLD.O,STX.O,SWKS.O,TECH.O,TRMB.O,TROW.O,TSCO.O,TSLA.O,TTWO.O,TXN.O,ULTA.O,VRSK.O,VRSN.O,VRTX.O,WDC.O,WYNN.O,ZBRA.O
2022-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250910399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525E-18,0,0,0,0,0,0,1.89735E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55076E-18,0,0,0,0,0,0,0,6.77626E-19,0,0,0.185022853,0,0,0,0,0,0,0,2.71051E-19,0.050808156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004102922,0,0,0,0,0,0,0,0,0,0.339247388,0,0,0,0,0,0,0,0,0,4.3097E-18,4.55365E-18,0,0,0,0,0,1.0571E-18,0,0,0,0,0,0,0,0,0,0,1.21973E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17056E-19,0,0,0,0,8.70191E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005362631,0,0,0,6.77626E-19,0,0,0.033481297,0,0,0,0,0,0,1.35525E-19,0,0,0,0,0,0.106851681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94467E-19,2.62919E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25476E-19,0,0,0,0,0,0,5.69206E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00985E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020789271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39597E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6263E-19,0,0,0,0,0,0,0,0,0,0,1.76183E-18,0,0,0,0,0,0,0,0,0,0,0,0,7.72083E-19,1.00289E-18,0,0,0,0,0,0,0,0,0,0,0,5.14996E-19,0,0,0
2022-03-11,0,0,0,0,6.75693E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198725233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12292E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233448074,0,0,0,0,0,0,0,0,0.031011594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394772587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88853E-18,0,0,1.05649E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31577E-20,0,0,0,0,1.14659E-18,0,0,0,0,0,0,0,0,0,0,9.86676E-18,1.29416E-18,0,0,0,0,0,0,0,0,0.021881447,0,0,0,0,0,0,0,0,0,0,0,0,0.120161064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19465E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41725E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8083E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52897E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19861E-18,0,0,0,0,0,0,3.31152E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33868E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28584E-20,0,0,0,0,0,0,6.74077E-19,0,0,0,0,0,2.33573E-19,3.14939E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,0,2.95915E-18,0,0,7.8368E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149943633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18106E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27721E-17,0,0,0,0,0,0,0,0,0,0,0.232470814,0,0,0,0,0,0,0,8.56888E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53063E-17,0,0,0,0,0,0,5.37732E-19,0,0,0.473379401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53546E-19,0,0,0,0,0,0,0,0,0,0,5.00121E-19,4.30771E-18,0,0,2.71172E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40816E-18,0,0,0,0,5.13969E-21,0,0,0,0,5.41574E-19,0,0,0,0,0,0,0,0,0,0,0,2.81261E-17,0,0,0,0,0,3.8526E-19,0,0,0.005898218,0,0,3.27363E-20,0,0,0,0,0,0,0,0,0,0.138307933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18695E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21446E-19,0,0,0,0,0,0,3.15681E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95047E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11969E-18,0,0,0
2022-03-15,0,1.09599E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037542529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14465E-21,0,0,0,0,0,0,5.26682E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69443E-20,0,0,0.27827902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29743E-19,0,0,0.526750716,0,0,0,0,0,0,0,0,0,0,1.84821E-19,0,0,0,0,0,1.59065E-19,0,0,0,0,0,0,0,0,0,0,0,7.51659E-19,0,0,5.05151E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30415E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30889E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35435E-18,0,0,0,0,0,0,0,0,0,2.25235E-18,0,0,0,0,0,0,0,0,0,0,0,0,0.157427735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35392E-18,0,0,0,0,0,0,2.67176E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75262E-19,0,0,0,0,0,0,2.2923E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45621E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89727E-19,0,0,0,0,0,0,2.06432E-18,0,0,0,0,0,4.29204E-20,0,0,0,0,0,0,0,0,0,0,0,0,1.75282E-18,0,0,0
2022-03-16,0,0,0,0,7.53077E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064422387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5182E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93473E-19,0,0,0,0,0,0,0,0,0,0,0.27453712,0,0,0,0,0,0,0,0,1.68432E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486253612,0,0,0,0,0,0,0,0,0,0,5.75553E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23573E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72689E-20,0,0,0,0,2.35718E-19,0,0,0,0,0,0,0,0,0,0,1.07674E-17,5.05305E-18,0,1.25629E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00384E-19,0,0,0,0,0,0.152005588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86688E-18,0,0,0,0,0,0,0,8.45621E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06827E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65266E-19,0,0,0,0,0,0,0.022781294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26605E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.585E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13387E-19,0,0,0,0,0,0,0,0,0,0,0,2.7203E-19,0,0,0
2022-03-17,0,2.02894E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20180112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85022E-19,0,0,0.252547775,0,0,0,0,0,0,0,1.42201E-19,1.52581E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3140249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22799E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12985E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75713E-20,0,0,0,0,3.9838E-19,0,0,0,0,9.81429E-19,0,0,0,0,0,0,0,0,0,0,0.012928891,0,0,4.13517E-17,0,0,0,0,0,0,1.31468E-17,0,0,4.08017E-19,0,0,0,0,0,0,0,0,0,0.152409935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027709231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28186E-18,0,0,0,0,0,0,0,0.012775374,6.38656E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006009261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04823E-19,0,0,0,0,0,0,7.83082E-18,0,0,0,0,0,0,0.019793513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93304E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55724E-18,0,0,0
2022-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170243251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83177E-18,0,0,0,0,0,0,8.71789E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235094202,0,0,0,0,0,0,0,0,1.81258E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361316976,0,0,0,0,0,0,0,0,0,4.88258E-18,3.34203E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40079E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73023E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92997E-20,0,0,0,0,0,0,0,0,0,2.90715E-19,0,0,0,0,0,0,0,0,0,0,0.009341821,0,0,0,0,0,0,4.4325E-18,0,0,1.45841E-18,0,0,0,0,0,0,0,0,0,0,0,0,0.144611028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044885998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48384E-18,0,0,0,0,0,0,0,0.033976202,5.73454E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02704E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98132E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,0,0,0,0,4.21629E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215910083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09836E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128257047,0,0,0,0,0,0,0,0,0.014975733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30749E-19,0,0,0,0,0,0,0,0,0,0.253768453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6446E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030124962,5.06312E-19,0,0,0,0,0,0,0,0,0.028000197,0,0,0,0,0,0,8.82972E-19,0,0,0,0,0,0.110250406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045068524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01835E-18,0,0,0,0,0,0,0,0.092205734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061431946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92123E-18,0,0,0,0,0,0,0.008200448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6724E-18,0,0,0,0,0,0,0,0,0,0,0.00233645,0,0,0,0,0,0,4.74793E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009470017,0,0,0
2022-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206920602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66771E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37849E-18,0,0,0,0,0,0,0,0,0,0,0.165450312,0,0,0,0,0,0,0,3.32408E-18,0.009521163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92606E-18,0,0,0.245520187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64092E-18,1.58645E-17,0,0,8.1552E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3247E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47996E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04190604,5.80323E-18,0,8.31252E-19,0,0,0,0,0,0,0.021061698,0,0,1.74865E-18,0,0,0,2.7118E-18,0,0,0,0,0,0.102847105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042382002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30909E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012673893,0,0,0,0,0,0,0,0.067064768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81733E-18,0,0,0.055650807,0,0,0,0,0,0,1.55095E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54222E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67404E-19,0,0,0,0,0,0,0,0,0,0,0.021581754,0,0,0,0,0,0,0,0,0,0,0,0,2.84034E-18,8.26501E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23,0,9.18513E-18,0,0,2.12212E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203690341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74108E-18,0,0,0,0,0,0,0,6.59834E-19,0,0,0.145337859,0,0,0,0,0,0,0,0,0.062087244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232104289,0,0,0,0,0,0,0,0,0,9.96756E-18,1.87206E-17,0,0,0,0,0,5.21314E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77645E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65632E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020080961,0,0,0,0,0,0,8.60816E-18,0,0,0.013444987,0,0,0,0,0,0,7.28857E-19,0,0,0,0,0,0.0774546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031227166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11694E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006760559,0,0,0,0,0,0,0,0.063137968,0.048561827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086793431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99793E-18,0,0,0,0,0,0,0.009318768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98682E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24,0,0,0,0,1.4371E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216142666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56217E-20,0,0,0,0,0,0,3.34084E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18391E-18,0,0,0,0,0,0,0,0,0,0,0.15502609,0,0,0,0,0,0,0,6.75388E-18,0.045063376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74424E-18,0,0,0,0,0,0,2.73483E-18,0,0,0.151097556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6075E-19,1.58047E-18,0,0,0,0,0,0,4.08973E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56436E-18,0,0,0,0,0,0,0,0,0,0,0.046824602,3.8172E-20,0,0.025731301,0,0,0,0,0,0,0.032182061,0,0,1.01408E-17,0,0,0,1.21566E-18,0,0,0,0,0,0.074928718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004397596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91567E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037048512,0,0,0,0,0,0,0,0.065212875,0.010212075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072926888,0,0,0,0,0,0,1.05374E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025531172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67017E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034531053,0,0,0,0,0,0,6.39438E-18,0,0,0,0,0,2.30604E-18,9.98344E-19,0,0,0,0,0,0,0,0,0,0,0,0.003143459,0,0,0
